# source_id,ra,dec,pmra,pmdec,x,y,vx,vy,vR,vPhi,plx,memberprob,pmcorr,pmrae,pmdece,plxe
4045056652425052544,277.820845,-32.412105,-4.9495,-5.8335,-0.0214,-0.064,0.17648073610023474,0.03548543461237319,-0.08961890312496612,0.15611892417893372,0.0987,0.99712,0.3564,0.0467,0.04,0.0395
4045068751387590656,277.781196,-32.363988,-5.628,-6.1645,-0.055,-0.0159,-0.5020192638997658,-0.2955145653876272,0.5643409827682475,0.14446956375261008,-0.1933,0.95814,0.6705,0.2941,0.2795,0.1829
4045069060625376128,277.777801,-32.34942,-5.0286,-5.6901,-0.0578,-0.0014,0.09738073610023434,0.17888543461237294,-0.10168377781367785,-0.17647497218988203,-0.197,0.97105,0.7072,0.3824,0.3683,0.2238
4045069021931010688,277.757332,-32.340086,-4.9782,-5.8447,-0.0751,0.008,0.14778073610023412,0.024285434612373535,-0.14437689161145778,-0.03980253089003615,0.1642,0.99533,0.5737,0.054,0.0464,0.038
4045069060642354688,277.779996,-32.340132,-5.0437,-5.7688,-0.056,0.0079,0.08228073610023401,0.10018543461237339,-0.06747928397044475,-0.11069682505159113,-0.1742,0.99499,0.5033,0.1535,0.1355,0.1135
4045069095003069312,277.784887,-32.335028,-4.9338,-5.5883,-0.0518,0.013,0.19218073610023456,0.28068543461237283,-0.11807677387943338,-0.31902292080944555,0.2516,0.97585,0.533,0.1753,0.1568,0.127
4045069129361852032,277.775607,-32.331431,-4.9026,-5.8465,-0.0597,0.0166,0.22338073610023468,0.02248543461237329,-0.20919213553260843,-0.08150581857571154,0.088,0.99508,0.5181,0.0955,0.0842,0.0705
4045056862934984320,277.806693,-32.393689,-5.1295,-5.8531,-0.0334,-0.0456,-0.0035192638997658676,0.015885434612372684,-0.010735907710529404,-0.012225896157384892,0.1287,0.9986,0.2719,0.0374,0.0312,0.033
4045056927328522368,277.79809,-32.392405,-5.1111,-6.128,-0.0407,-0.0443,0.014880736100233882,-0.259014565387627,0.18066934973660456,0.18619497161733067,-0.0195,0.97544,0.467,0.1704,0.1528,0.1298
4045056931654559744,277.801425,-32.390054,-4.9753,-5.7747,-0.0379,-0.042,0.15068073610023447,0.09428543461237293,-0.17094604616068013,0.04870191694156577,0.0864,0.99894,0.3052,0.0579,0.0496,0.0468
4045057030382239232,277.809539,-32.383756,-5.1352,-5.8732,-0.031,-0.0357,-0.009219263899765906,-0.0042145653876266564,0.009226908359623308,-0.004197803042452213,0.0976,0.99958,0.361,0.0211,0.018,0.0175
4045056858583508608,277.819431,-32.401321,-4.9904,-5.8313,-0.0226,-0.0532,0.13558073610023413,0.03768543461237339,-0.08769668476128586,0.11005280307781558,0.0808,0.99901,0.2933,0.0616,0.0528,0.0507
4045056961667693952,277.826346,-32.391927,-5.0241,-5.8266,-0.0168,-0.0438,0.10188073610023451,0.042385434612373096,-0.0760599333339325,0.0799443306110141,0.1084,0.99959,0.3817,0.0494,0.0427,0.0409
4045056759855703552,277.830964,-32.391695,-5.5351,-6.3413,-0.0129,-0.0436,-0.4091192638997656,-0.4723145653876273,0.568979496382179,-0.25830592998975305,-0.0234,0.95305,0.4612,0.5312,0.484,0.3954
4045056759837948288,277.835412,-32.392956,-5.0448,-5.8872,-0.0092,-0.0449,0.08118073610023391,-0.01821456538762689,0.0015484792268525124,0.08318464111913908,0.1483,0.95156,0.3666,0.4593,0.4147,0.3549
4045056961662753920,277.814964,-32.38694,-4.9655,-6.0027,-0.0264,-0.0389,0.16048073610023472,-0.13371456538762683,0.020522335250419115,0.2078761299715398,0.0909,0.99089,0.3085,0.0469,0.0399,0.0404
4045056966014184576,277.81737,-32.386684,-4.7643,-5.9227,-0.0244,-0.0386,0.3616807361002339,-0.053714565387626756,-0.14785027424198546,0.334422645476287,0.2079,0.95311,0.6185,0.3554,0.3354,0.267
4045056965996663040,277.818168,-32.385813,-5.5438,-6.3617,-0.0237,-0.0377,-0.41781926389976576,-0.4927145653876268,0.6395066538880643,-0.09149764949850722,-0.113,0.96372,0.4913,0.3528,0.3156,0.3043
4045056961688410624,277.81999,-32.386338,-5.227,-5.8618,-0.0222,-0.0383,-0.10101926389976601,0.00718543461237342,0.04444267369048883,-0.09100203791487307,0.0097,0.99579,0.5009,0.1493,0.1349,0.1123
4045056965996533632,277.827573,-32.387785,-5.3188,-5.9417,-0.0158,-0.0397,-0.1928192638997661,-0.07271456538762688,0.1388605737003141,-0.152264301863499,0.3883,0.9791,0.5165,0.3453,0.3058,0.2425
4045056794197714176,277.839639,-32.387046,-4.9579,-6.0311,-0.0056,-0.039,0.16808073610023389,-0.16211456538762725,0.1365790844658922,0.1894159968040567,0.1872,0.97066,0.4544,0.3875,0.3496,0.2876
