# source_id,ra,dec,pmra,pmdec,x,y,r,vx,vy,vR,vPhi,plx,memberprob,pmcorr,pmrae,pmdece,plxe
6741751340659285376,295.383044,-34.061094,-2.2774,-1.6635,-0.0431,-0.0616,0.07518091513143478,0.2773307017543858,-0.11687171052631573,-0.0632295559169826,0.29423347551811335,0.2899,0.98957,-0.3741,0.1931,0.1232,0.1712
6741751340659291648,295.374867,-34.054658,-2.4812,-1.5921,-0.0498,-0.0552,0.07434433401409955,0.07353070175438603,-0.04547171052631582,-0.015492647040154415,0.08505538458187538,0.0139,0.99995,-0.4705,0.0757,0.0467,0.0585
6741751375019031296,295.383115,-34.052658,-2.4062,-1.6382,-0.043,-0.0532,0.06840497057962966,0.14853070175438576,-0.09157171052631585,-0.02215051278583252,0.17307831266709978,0.0645,0.99914,-0.3793,0.1819,0.1161,0.1544
6741750344226854528,295.424242,-34.081185,-1.9903,-1.7826,-0.0089,-0.0817,0.0821833316433448,0.5644307017543859,-0.23597171052631571,0.17345920662174036,0.5866656363635254,-0.0433,0.97472,-0.3612,0.3786,0.2379,0.3303
6741750619104783744,295.404929,-34.054901,-2.477,-1.5267,-0.0249,-0.0554,0.06073853801335689,0.07773070175438601,0.019928289473684302,-0.050042720979848195,0.06272897889739101,0.1338,0.99949,-0.3978,0.1367,0.0841,0.1194
6741750997061910656,295.404907,-34.048786,-2.1607,-1.8646,-0.025,-0.0493,0.055276486863765135,0.39403070175438604,-0.3179717105263158,0.1053836471092065,0.4952378110989177,-0.2861,0.99013,-0.2983,0.5461,0.3544,0.4777
6741750962702724608,295.434583,-34.051469,-1.8508,-1.7603,-0.0004,-0.052,0.052001538438780824,0.7039307017543859,-0.21367171052631573,0.20825069780225058,0.7055534562430684,0.2193,0.98339,-0.3365,0.4105,0.2626,0.3633
6741750756543736832,295.450249,-34.055109,-2.266,-1.4167,0.0126,-0.0556,0.05700982371486514,0.28873070175438587,0.12992828947368418,-0.06290154606628852,0.31030658072881434,0.1927,0.99188,-0.3797,0.362,0.2262,0.3164
6741750863917763456,295.457009,-34.057402,-2.7949,-1.4749,0.0182,-0.0579,0.060693080330462716,-0.24016929824561428,0.07172828947368415,-0.14044680451517802,-0.20760764540856105,0.1014,0.99805,-0.4436,0.2123,0.1302,0.1707
6741750790903468032,295.462403,-34.064209,-2.5234,-1.561,0.0227,-0.0647,0.06856660994974156,0.03133070175438579,-0.014371710526315695,0.02393375729207053,0.024805930697289855,0.0597,0.99987,-0.4675,0.1071,0.0666,0.0897
6741750790906898176,295.460985,-34.063291,-2.6554,-1.2486,0.0215,-0.0638,0.06732525529101245,-0.10066929824561432,0.2980282894736843,-0.3145713252650524,-0.00022418042561802022,-1.5047,0.96123,-0.3999,1.1572,0.6639,0.7471
6741750863922129408,295.45322,-34.053377,-2.4492,-1.5956,0.0151,-0.0539,0.05597517306806653,0.10553070175438606,-0.04897171052631566,0.07562439849381357,0.08840762295806469,0.0281,0.99999,-0.4915,0.0456,0.0277,0.0356
6741751065781394560,295.440816,-34.042259,-2.6942,-1.4461,0.0048,-0.0428,0.043068317821804925,-0.13946929824561405,0.1005282894736843,-0.11544596289143536,-0.12739643554549807,-0.079,0.99975,-0.4349,0.182,0.112,0.1477
6741750859622959744,295.447093,-34.046212,-4.1598,-0.7641,0.01,-0.0467,0.04775866413542154,-1.6050692982456138,0.7825282894736842,-1.10126120679889,-1.405639260406855,-0.0084,0.9637,-0.5774,1.1202,0.6232,0.7101
