# source_id,ra,dec,pmra,pmdec,x,y,r,vx,vy,vR,vPhi,plx,memberprob,pmcorr,pmrae,pmdece,plxe
4107741292202936320,259.141307,-28.184728,-4.9135,-4.5844,-0.0124,-0.0446,0.04629168391838863,0.07216000000000022,0.008216521739131899,-0.02724551718163525,0.06732205153584431,0.0834,0.98773,0.138,0.0336,0.0232,0.0301
4107741253434031104,259.159221,-28.186183,-4.8403,-4.6787,0.0034,-0.0461,0.04622520957226695,0.14536000000000016,-0.0860834782608686,0.0965419603095417,0.13863457263280451,0.0554,0.95745,0.1491,0.0545,0.0376,0.0482
4107741253434111488,259.15788,-28.177699,-4.8621,-4.5206,0.0022,-0.0376,0.03766430671073079,0.12356000000000034,0.07201652173913153,-0.0646763323190897,0.12755557628404005,0.1655,0.9664,0.1996,0.1075,0.0739,0.0954
4107742043708106624,259.121954,-28.170619,-4.9123,-4.6141,-0.0295,-0.0305,0.04243229901855425,0.07336000000000009,-0.02148347826086816,-0.035559560710668604,0.06766643983725967,0.1349,0.97555,0.1016,0.0812,0.0573,0.0745
4107742078067840768,259.132681,-28.171138,-5.0483,-4.6146,-0.02,-0.031,0.036891733491393436,-0.06264000000000003,-0.021983478260868772,0.05243147022457449,-0.04071834778739986,0.0176,0.97691,0.0959,0.1068,0.0772,0.0949
4107742078065715968,259.129257,-28.164522,-4.8989,-4.6936,-0.0231,-0.0244,0.033600148809194284,0.08675999999999995,-0.10098347826086851,0.013685679553876359,0.1324298405073868,-0.1475,0.97317,0.1011,0.0974,0.0699,0.0927
4107742078067900416,259.134373,-28.165438,-5.0219,-4.5801,-0.0186,-0.0253,0.03140143308831621,-0.036239999999999384,0.012516521739131647,0.011381518766827782,-0.03661231960701831,0.1481,0.98472,0.0496,0.0842,0.0601,0.0733
4107742146787408000,259.123867,-28.160207,-5.0494,-4.5695,-0.0278,-0.0201,0.034305247412021386,-0.06374000000000013,0.023116521739131812,0.03810874462853558,-0.056079272107908376,0.2805,0.95434,0.0059,0.112,0.0788,0.0973
4107742078067900544,259.132769,-28.163427,-4.7437,-4.5803,-0.02,-0.0233,0.030706513966909366,0.24196000000000062,0.012316521739131225,-0.1669409611929883,0.17557634744951262,0.0843,0.97065,0.1235,0.0895,0.0632,0.0781
4107742146787516928,259.127229,-28.153769,-5.1036,-4.6822,-0.0249,-0.0137,0.028420063335608526,-0.11793999999999993,-0.08958347826086843,0.14651619889096693,0.021634385590029854,0.1783,0.97268,0.0455,0.1093,0.0756,0.0967
4107742082396692096,259.136946,-28.158,-4.9883,-4.5856,-0.0163,-0.0179,0.024209502266672067,-0.0026399999999995316,0.007016521739131143,-0.003410385650270729,-0.006676110172257865,-0.1299,0.98744,0.1062,0.1106,0.0797,0.1066
4107742803950633984,259.155338,-28.168617,-4.9266,-4.6404,-0.0001,-0.0285,0.028500175438056517,0.059060000000000556,-0.04778347826086815,0.047575957326359726,0.059227296740500694,-0.0323,0.98118,0.1832,0.1209,0.0841,0.1082
4107743559945734016,259.146135,-28.162197,-5.0557,-4.6672,-0.0082,-0.0221,0.023572229423624743,-0.07003999999999966,-0.07458347826086875,0.09428988788551423,-0.03972044652350463,-0.068,0.98778,0.1425,0.0672,0.0458,0.059
4107743555542123008,259.148924,-28.160539,-5.067,-4.4059,-0.0057,-0.0204,0.021181359729724625,-0.08133999999999997,0.18671652173913156,-0.15793976808691768,-0.1285857097309427,0.0649,0.97248,0.2572,0.1191,0.0786,0.0989
4107743559974523648,259.13845,-28.155885,-5.2733,-4.6731,-0.015,-0.0158,0.021786234185833954,-0.2876399999999997,-0.08048347826086832,0.256411406802652,-0.1531912214666766,0.1136,0.95445,0.147,0.0966,0.0679,0.0887
4107743555542120832,259.146258,-28.158661,-4.8242,-4.4694,-0.0081,-0.0186,0.02028718807523605,0.16145999999999994,0.12321652173913122,-0.1774348071797011,0.09883588432645343,0.1126,0.98169,0.1384,0.1242,0.086,0.1132
4107742803950778496,259.152942,-28.164513,-5.0355,-4.4449,-0.0022,-0.0244,0.0244989795705862,-0.04983999999999966,0.14771652173913186,-0.14264410974204508,-0.06290353209961094,0.0509,0.97952,0.2651,0.1187,0.0825,0.101
4107742799627895424,259.164099,-28.163398,-4.8896,-4.7763,0.0077,-0.0233,0.02453935614477283,0.09606000000000048,-0.1836834782608685,0.2045484410375392,0.033571998080593905,0.0996,0.97949,0.1487,0.041,0.0286,0.0376
4107742803950828416,259.155479,-28.160559,-4.9766,-4.6909,0.0001,-0.0204,0.020400245096566856,0.009059999999999846,-0.09828347826086858,0.0983267086756369,0.008578115181731807,0.2206,0.98598,0.241,0.0766,0.0508,0.0616
4107742804031455872,259.160975,-28.160735,-4.8986,-4.6624,0.0049,-0.0206,0.021174749113035556,0.08706000000000014,-0.06978347826086839,0.08803569016202867,0.06854848427121056,0.1233,0.99558,0.1548,0.0425,0.029,0.0383
4107742833987632768,259.162762,-28.1564,-4.6196,-4.4639,0.0065,-0.0163,0.017548219282878818,0.36606000000000005,0.12871652173913173,0.01603072603079552,0.38769947432456753,0.1405,0.96361,0.1246,0.1251,0.09,0.1121
4107742146787517056,259.126513,-28.150815,-4.9084,-4.8112,-0.0255,-0.0107,0.02765393281253138,0.07725999999999988,-0.21858347826086888,0.013333120460328071,0.23145209540509695,0.102,0.95938,0.0902,0.1312,0.0952,0.1243
4107742151116472704,259.128103,-28.149939,-4.9009,-4.591,-0.0241,-0.0098,0.026016341018675167,0.08476000000000017,0.0016165217391312936,-0.07912557386781666,0.03043048311515609,0.119,0.98155,-0.0207,0.1515,0.1091,0.137
4107743624261591680,259.13652,-28.150298,-5.08,-4.4669,-0.0167,-0.0102,0.019568597292601225,-0.09433999999999987,0.12571652173913161,0.014981629693595918,-0.15646159340205346,0.2383,0.97545,0.1036,0.1178,0.0807,0.1018
4107743628585184128,259.134341,-28.146744,-4.9029,-4.5311,-0.0186,-0.0066,0.01973626104407823,0.08276000000000039,0.061516521739131136,-0.09856705072625516,-0.03029911810612481,-0.1897,0.98588,0.1045,0.0967,0.0695,0.0931
4107743628585202944,259.134249,-28.145923,-4.8342,-4.4457,-0.0187,-0.0058,0.019578815081613087,0.15146000000000015,0.14691652173913106,-0.1881839023826873,-0.09545373143019516,-0.1984,0.96286,0.0073,0.2886,0.2237,0.2529
4107743834823786368,259.120494,-28.139631,-4.9427,-4.5917,-0.0308,0.0005,0.030804058174208154,0.04295999999999989,0.0009165217391311486,-0.04293946374370631,-0.0016137117156485544,0.2152,0.97797,0.0718,0.0876,0.0635,0.0859
4107743830414791296,259.119241,-28.134965,-4.9331,-4.6686,-0.0319,0.0051,0.03230510795524447,0.052560000000000606,-0.07598347826086815,-0.0638963888308364,0.06673300579921794,-0.1458,0.97972,0.0837,0.1,0.0722,0.0954
4107743830412382976,259.120052,-28.131145,-4.9601,-4.7584,-0.0312,0.009,0.032472141906563536,0.02556000000000047,-0.16578347826086848,-0.07050730780050742,0.15220445069378355,-0.0112,0.97204,0.0746,0.0575,0.0408,0.0542
4107743624290904832,259.131771,-28.139999,-5.0535,-4.745,-0.0208,0.0001,0.020800240383226344,-0.06783999999999946,-0.15238347826086862,0.06710661158029332,0.15270786727962704,-0.3328,0.98208,0.1509,0.1467,0.1104,0.1441
4107743628585355776,259.134415,-28.13958,-4.8277,-4.7125,-0.0185,0.0005,0.018506755523321747,0.1579600000000001,-0.11988347826086887,-0.16114125111623917,0.11557208637303988,-0.2091,0.96389,0.2743,0.2572,0.19,0.229
4107743559945772928,259.142156,-28.153559,-4.9973,-4.6735,-0.0117,-0.0134,0.017789041570584967,-0.011639999999999873,-0.08088347826086828,0.06858304332218808,0.04442963902895476,0.0207,0.99493,0.0852,0.0569,0.0406,0.0539
4107743555542122112,259.147993,-28.153462,-4.848,-4.4305,-0.0065,-0.0134,0.014893287078412207,0.13766000000000034,0.16211652173913116,-0.20594186999525377,0.053103563003364176,0.4992,0.96122,0.1263,0.1441,0.0976,0.1255
4107743628585101440,259.139149,-28.147039,-5.0311,-4.8517,-0.0143,-0.0069,0.01587765725792064,-0.04544000000000015,-0.25908347826086864,0.15351559492720843,0.21359308139987887,-0.0059,0.96571,-0.1218,0.233,0.1751,0.235
4107743624261593344,259.139765,-28.14726,-4.8764,-4.8345,-0.0138,-0.0072,0.015565346125287417,0.10925999999999991,-0.24188347826086876,0.015018814332594197,0.26499018825537524,0.1628,0.97564,-0.0028,0.1612,0.1155,0.1414
4107743559865561344,259.143136,-28.147401,-5.0659,-4.5318,-0.0108,-0.0073,0.01303572015655445,-0.08023999999999987,0.06081652173913188,0.03242102363572402,-0.09532042878028876,0.3238,0.98353,-0.1431,0.1564,0.1217,0.1477
4107743624261592576,259.138726,-28.144342,-4.8008,-4.7655,-0.0147,-0.0042,0.015288230767489088,0.18486000000000047,-0.1728834782608688,-0.13025257281823532,0.21701655220237645,0.1175,0.98919,-0.0299,0.0371,0.025,0.033
4107743555542119296,259.143956,-28.144955,-4.9376,-4.3765,-0.0101,-0.0048,0.01118257573191436,0.048060000000000436,0.21611652173913143,-0.13617303748741535,-0.17456522686397627,0.3653,0.97445,0.1013,0.1367,0.0977,0.1272
4107743559945771904,259.150026,-28.148538,-5.0226,-4.8461,-0.0048,-0.0084,0.009674709297958259,-0.03693999999999953,-0.25348347826086837,0.23841266402475458,0.09369012212526769,-0.0307,0.98745,0.1011,0.0552,0.0404,0.0528
4107743559865483392,259.147603,-28.147427,-5.0505,-4.5317,-0.0069,-0.0073,0.010044899203078148,-0.06484000000000023,0.060916521739131646,0.00026932986082245066,-0.08896614908053622,0.1125,0.99295,0.2124,0.0991,0.0704,0.0909
